Company_ID,Quarter,Revenue,Net_Profit,Debt_to_Equity,Current_Ratio,EPS,Stock_Volatility,Market_Cap,Credit_Score,Credit_Risk_Score,Stock_Trend
C008,Q2,846.26,996.69,1.24,1.8,9.09,28.6,205.52,406,High,Stable
C498,Q1,3516.72,637.29,0.69,1.62,11.17,45.02,48.0,617,Medium,Stable
C341,Q1,3806.4,1355.31,0.13,4.73,16.74,12.91,121.57,358,High,Down
C129,Q2,573.69,631.63,2.59,4.14,14.4,13.94,188.69,557,High,Stable
C264,Q2,2555.39,565.45,4.99,4.19,10.75,13.96,270.55,724,Low,Up
C157,Q4,4082.39,138.95,3.51,1.38,19.56,54.0,115.67,830,Low,Stable
C352,Q1,4684.01,323.01,1.61,1.14,12.14,9.18,114.17,465,High,Up
C358,Q1,2591.91,-128.03,4.4,0.62,19.39,49.08,389.03,324,High,Up
C005,Q3,4753.88,877.01,3.93,1.57,-3.57,17.85,481.34,303,High,Down
C495,Q1,2701.66,222.51,0.18,3.98,-1.53,30.76,162.14,302,High,Up
C086,Q4,2001.24,317.06,4.1,1.58,6.29,55.38,344.15,717,Low,Stable
C175,Q3,4248.61,1110.38,1.57,3.78,4.62,37.23,129.41,661,Medium,Stable
C290,Q3,2490.26,356.28,0.83,1.63,14.57,16.56,464.01,668,Medium,Up
C193,Q3,2385.92,211.73,1.21,2.28,-0.98,20.62,336.61,838,Low,Up
C311,Q2,2477.05,87.4,2.4,4.92,19.4,55.62,401.44,645,Medium,Down
C119,Q2,4241.59,1117.26,2.18,1.6,2.88,28.49,25.15,343,High,Stable
C218,Q1,4168.11,20.5,1.52,2.19,5.72,37.28,299.45,452,High,Stable
C427,Q3,2047.42,571.38,0.94,1.85,1.87,30.3,264.04,501,High,Up
C458,Q4,1699.83,661.78,3.83,0.99,9.48,25.81,146.85,620,Medium,Stable
C414,Q2,2485.04,968.56,4.95,2.7,-3.53,17.28,131.58,763,Low,Up
C114,Q4,2885.22,876.58,3.91,2.2,-1.26,42.74,290.22,310,High,Up
C466,Q4,1229.77,1178.23,1.55,3.63,13.64,44.5,353.39,526,High,Up
C145,Q2,3980.08,-123.92,1.3,4.18,-0.34,20.12,17.07,632,Medium,Up
C026,Q2,2458.09,303.95,1.17,2.95,0.89,48.4,283.92,768,Low,Down
C136,Q2,1703.53,276.23,0.77,0.64,14.82,52.0,85.64,314,High,Down
C303,Q2,578.76,48.23,2.8,3.29,-2.67,55.64,70.61,356,High,Stable
C232,Q3,1232.28,291.6,3.07,0.75,5.94,13.87,311.75,629,Medium,Down
C369,Q3,4748.94,326.6,3.56,3.27,-4.42,21.72,155.78,363,High,Up
C076,Q3,1560.24,687.2,3.43,3.58,3.67,52.32,220.72,529,High,Down
C475,Q3,885.85,928.3,1.53,1.39,12.47,15.92,180.32,310,High,Up
C328,Q1,2330.33,447.87,1.72,4.19,-2.75,5.19,324.34,523,High,Down
C345,Q3,1570.08,1023.1,3.44,4.6,17.21,52.9,235.32,841,Low,Up
C302,Q2,224.04,371.48,1.81,4.16,17.74,22.95,481.75,805,Low,Up
C452,Q4,1649.57,293.48,1.14,1.87,-2.38,27.8,176.52,821,Low,Up
C289,Q3,2743.34,720.02,1.93,3.14,19.77,29.55,370.27,353,High,Stable
C001,Q1,2780.98,-159.68,1.43,4.62,2.44,51.66,129.02,456,High,Down
C147,Q2,1814.97,-64.36,0.53,1.94,-2.9,23.58,254.62,704,Low,Stable
C287,Q4,2264.15,510.55,4.17,4.19,-4.87,54.08,276.51,698,Low,Down
C464,Q4,4829.31,1402.95,4.28,0.54,5.21,38.93,164.89,702,Low,Stable
C142,Q3,1917.87,1026.57,1.18,0.52,10.75,34.0,236.15,388,High,Up
C053,Q4,1328.22,-50.18,0.42,3.92,3.3,22.91,140.0,485,High,Stable
C304,Q3,1255.16,1238.74,3.72,3.93,15.92,18.4,3.5,378,High,Up
C069,Q3,2315.93,1044.91,1.14,4.05,12.92,39.32,108.22,444,High,Up
C361,Q2,3809.62,838.61,2.03,4.69,3.75,29.58,350.18,313,High,Stable
C090,Q2,1069.64,1194.5,0.41,1.03,13.36,55.08,385.6,301,High,Stable
C446,Q1,3561.02,486.99,1.21,1.54,18.51,32.04,140.46,815,Low,Stable
C220,Q2,154.69,176.55,3.99,4.57,-2.67,33.15,204.32,365,High,Up
C450,Q2,2123.72,670.44,4.04,1.3,2.65,27.92,19.16,545,High,Stable
C498,Q3,3890.53,733.03,1.11,3.57,6.58,48.41,118.91,729,Low,Up
C192,Q2,1726.73,715.15,1.75,2.89,7.45,28.37,389.72,531,High,Up
C454,Q3,2840.5,760.63,0.76,0.87,8.55,19.81,303.19,735,Low,Stable
C063,Q3,1064.65,1412.8,0.46,1.78,2.52,52.41,103.28,652,Medium,Down
C073,Q2,3722.88,1333.82,4.96,2.84,11.68,37.83,129.09,682,Low,Stable
C161,Q1,308.78,1288.72,3.31,4.34,11.13,37.53,408.49,359,High,Up
C169,Q1,4270.09,1162.41,2.76,3.68,9.45,38.6,104.94,769,Low,Stable
C089,Q4,1031.07,1403.83,3.85,3.3,-2.16,44.54,167.41,710,Low,Down
C176,Q4,4378.27,-32.56,4.22,2.73,6.92,22.22,332.35,382,High,Down
C269,Q2,1795.02,250.71,4.05,1.84,3.91,6.86,280.78,373,High,Up
C073,Q1,3627.28,641.6,0.18,1.04,7.28,49.58,230.7,610,Medium,Stable
C245,Q3,1630.17,1239.11,1.02,2.34,18.05,12.09,449.92,753,Low,Stable
C077,Q4,4534.26,658.78,3.31,0.63,7.01,44.7,110.25,325,High,Down
C159,Q3,676.85,1071.66,1.94,1.45,-4.65,9.53,370.84,725,Low,Stable
C489,Q4,933.67,36.23,4.91,2.45,5.97,25.64,79.95,676,Low,Down
C459,Q2,2490.5,229.1,3.36,2.38,15.52,8.47,308.06,542,High,Stable
C324,Q1,455.6,1044.02,4.79,0.7,14.5,33.72,435.38,622,Medium,Stable
C098,Q4,1020.1,80.05,1.09,3.15,7.83,40.92,229.22,479,High,Up
C381,Q1,4721.64,397.31,4.33,2.97,1.24,14.43,362.29,565,High,Down
C102,Q3,4883.62,250.27,1.67,0.85,6.63,25.44,410.29,849,Low,Up
C494,Q2,1912.48,394.76,4.95,4.74,9.09,56.16,68.45,679,Low,Down
C132,Q1,4620.27,1004.15,0.87,0.95,20.0,29.33,353.06,376,High,Stable
C102,Q2,2746.88,425.34,2.63,4.35,11.1,49.14,459.96,823,Low,Up
C019,Q1,1385.23,743.95,3.98,0.5,12.36,56.0,288.4,348,High,Up
C454,Q3,3526.87,-30.12,2.22,4.47,7.29,58.59,93.47,553,High,Stable
C482,Q3,3311.56,1168.53,2.39,0.59,3.86,54.41,63.91,679,Low,Down
C082,Q2,4946.17,428.81,4.93,3.91,15.32,22.46,130.24,548,High,Down
C397,Q3,1361.98,902.51,2.18,2.13,7.37,57.94,52.2,371,High,Up
C489,Q4,3376.69,1033.16,3.06,3.82,19.87,49.68,256.94,746,Low,Up
C279,Q1,307.52,156.42,0.37,2.31,6.43,51.04,35.32,805,Low,Up
C339,Q3,612.55,1303.95,4.23,0.82,-3.3,5.83,112.09,552,High,Stable
C365,Q4,69.4,847.58,3.28,3.95,12.06,57.48,220.24,598,Medium,Down
C331,Q2,4997.33,528.83,2.08,0.82,-3.83,47.79,237.22,359,High,Down
C129,Q4,4021.25,109.97,0.18,4.65,1.26,47.24,282.92,656,Medium,Up
C344,Q2,3944.28,1401.91,3.0,0.73,3.84,9.48,352.95,456,High,Up
C310,Q2,2573.14,1083.62,0.16,2.66,13.49,17.79,24.09,641,Medium,Up
C455,Q1,1535.33,153.64,0.11,3.75,7.36,57.92,40.77,501,High,Down
C089,Q1,798.76,374.11,3.12,2.27,-4.28,32.54,30.9,334,High,Up
C213,Q4,1459.14,1176.45,1.03,1.48,10.42,26.88,211.86,834,Low,Stable
C143,Q1,1911.06,982.65,1.04,3.92,5.29,51.2,21.4,755,Low,Up
C065,Q1,3793.73,1101.83,3.3,4.03,18.05,9.8,373.17,464,High,Up
C076,Q1,2721.33,550.04,0.36,4.65,7.49,27.93,111.89,327,High,Down
C199,Q4,433.54,1018.01,1.64,2.19,12.72,25.66,469.64,671,Low,Up
C143,Q3,139.24,457.04,0.83,2.78,0.47,24.24,243.46,613,Medium,Stable
C405,Q1,556.54,159.15,2.94,2.13,14.02,21.92,223.44,583,Medium,Stable
C403,Q1,2081.97,875.55,3.34,1.66,13.02,16.55,390.38,597,Medium,Up
C316,Q4,4669.3,1459.22,3.63,3.88,17.6,14.51,356.72,774,Low,Down
C093,Q3,3205.14,328.02,1.35,2.03,-4.15,40.22,303.85,648,Medium,Down
C473,Q1,4019.04,583.65,0.54,2.43,6.19,55.57,467.61,744,Low,Stable
C417,Q2,2358.55,945.8,0.49,2.32,11.98,32.99,211.42,506,High,Up
C305,Q4,1840.25,720.56,2.19,3.71,-2.62,21.39,404.36,716,Low,Up
C224,Q1,586.58,1233.83,4.73,4.63,5.27,13.75,190.36,738,Low,Down
C497,Q1,4385.87,1094.96,1.17,3.5,18.55,50.66,419.25,464,High,Down
C291,Q2,3926.64,-100.89,1.36,2.62,5.9,58.43,130.11,719,Low,Stable
C428,Q2,882.18,1497.32,0.59,4.01,19.64,24.2,144.99,670,Low,Stable
C102,Q4,2585.69,1079.08,3.07,3.38,-3.58,21.0,339.1,565,High,Up
C474,Q4,2462.51,1268.64,3.43,0.77,12.95,38.08,106.75,578,High,Stable
C267,Q2,3144.2,907.04,3.25,0.93,9.53,47.64,114.96,781,Low,Stable
C355,Q4,4733.63,1255.68,4.32,0.67,7.51,30.05,152.98,816,Low,Stable
C456,Q2,2919.87,-8.95,2.48,2.56,19.27,39.65,339.62,381,High,Stable
C110,Q1,2724.08,391.15,0.76,4.22,-1.76,44.41,444.75,418,High,Stable
C462,Q2,299.1,1289.92,1.52,1.91,17.4,57.83,337.45,602,Medium,Up
C330,Q2,361.39,142.81,3.35,2.23,12.28,14.08,413.99,514,High,Stable
C450,Q3,977.37,-66.99,3.1,4.59,1.47,59.86,272.01,327,High,Up
C430,Q2,210.73,1139.8,2.7,4.27,17.54,26.57,34.93,797,Low,Up
C265,Q2,3729.6,1220.33,3.45,3.49,5.73,44.78,50.68,836,Low,Down
C003,Q3,3630.49,76.51,3.22,1.7,15.36,36.48,277.42,818,Low,Stable
C085,Q4,723.48,1252.39,4.42,1.03,4.72,31.77,164.24,493,High,Down
C282,Q3,4188.59,967.51,2.97,0.57,16.27,43.39,110.67,741,Low,Stable
C328,Q1,816.19,684.14,3.92,0.98,10.92,26.77,233.4,335,High,Down
C304,Q3,1540.82,1211.43,1.32,1.82,-1.47,11.94,333.42,557,High,Up
C450,Q1,1282.44,512.72,3.42,2.98,11.24,31.89,192.8,412,High,Up
C454,Q4,1892.92,129.79,4.52,0.79,-0.22,33.71,401.37,593,Medium,Down
C412,Q3,1310.59,284.25,1.99,1.11,5.3,16.1,369.39,313,High,Up
C117,Q3,2470.31,658.78,3.92,1.31,-0.74,56.46,367.59,439,High,Down
C221,Q4,2066.67,703.26,3.65,3.34,-4.45,17.51,492.6,670,Low,Up
C154,Q1,4933.52,1169.49,0.39,3.27,0.3,27.51,147.97,726,Low,Stable
C153,Q3,326.84,1145.3,2.95,2.98,8.41,13.52,322.54,396,High,Down
C012,Q1,753.8,788.32,0.74,1.63,7.04,34.47,427.81,787,Low,Down
C133,Q3,311.49,1127.34,4.84,2.17,7.54,21.92,289.97,641,Medium,Up
C482,Q2,3147.91,126.01,4.08,0.94,1.19,31.91,394.86,791,Low,Up
C304,Q3,319.82,-114.89,0.64,1.52,12.13,17.35,207.52,799,Low,Stable
C293,Q4,4190.38,1285.18,0.7,4.54,12.61,7.96,295.45,731,Low,Down
C463,Q4,2584.1,-71.56,3.01,4.91,3.95,47.86,28.31,488,High,Up
C300,Q1,2658.69,219.37,1.79,3.41,17.03,40.26,492.89,381,High,Up
C228,Q3,2829.89,982.04,0.27,4.63,11.1,23.74,400.11,479,High,Stable
C271,Q1,895.53,496.06,2.75,3.39,12.83,7.61,434.47,714,Low,Up
C043,Q1,1028.57,1289.73,2.0,0.65,1.93,52.61,347.3,404,High,Up
C432,Q2,1628.15,306.57,0.6,4.99,-4.98,14.34,93.43,680,Low,Up
C343,Q2,2987.81,-179.82,4.03,0.95,16.63,56.19,16.0,628,Medium,Stable
C326,Q4,1090.08,311.11,4.58,3.57,15.56,31.32,432.4,548,High,Stable
C302,Q1,625.84,782.73,3.81,1.64,-1.92,23.72,198.47,371,High,Up
C498,Q4,4852.08,439.1,4.13,2.26,4.35,45.8,132.3,432,High,Up
C364,Q3,158.81,709.28,1.16,3.41,11.53,53.23,281.06,539,High,Down
C379,Q1,4023.35,1290.22,1.39,2.46,11.3,25.39,210.74,377,High,Up
C427,Q1,3950.77,1351.22,1.12,1.63,16.51,27.4,326.01,760,Low,Up
C493,Q3,1521.21,252.16,3.85,2.01,-1.49,28.82,242.15,424,High,Up
C021,Q3,721.35,585.64,4.74,2.04,5.75,55.73,348.77,310,High,Up
C407,Q4,770.86,733.54,3.61,4.82,-2.57,43.09,426.78,767,Low,Stable
C107,Q4,3502.29,1413.49,4.42,4.09,4.74,18.62,98.18,706,Low,Down
C336,Q3,3231.89,1497.65,3.23,2.56,-4.62,15.17,165.05,326,High,Stable
C303,Q4,3924.59,200.19,2.0,1.4,17.46,17.67,218.69,506,High,Down
C117,Q3,4690.53,1035.87,2.19,4.15,8.18,19.5,481.05,521,High,Stable
C124,Q1,3475.04,442.65,0.47,1.21,16.25,17.66,182.98,611,Medium,Stable
C399,Q1,821.47,-186.22,0.25,1.45,-3.5,41.22,190.86,681,Low,Up
C281,Q2,1255.04,-184.27,3.51,2.15,0.69,11.38,326.91,614,Medium,Up
C292,Q1,4218.86,582.96,2.25,4.46,1.48,26.3,209.89,507,High,Stable
C203,Q3,1086.07,630.17,2.81,1.09,4.67,39.38,475.64,595,Medium,Stable
C051,Q4,408.99,-161.63,2.83,1.05,15.07,21.0,447.29,701,Low,Stable
C271,Q2,3531.24,967.78,1.46,2.72,4.66,8.59,256.95,734,Low,Down
C324,Q4,2042.51,299.81,2.43,1.74,0.12,9.5,322.57,421,High,Down
C277,Q3,4604.2,751.82,2.41,3.06,-3.38,11.93,29.49,405,High,Up
C141,Q1,3268.76,311.56,2.0,2.53,-3.01,50.97,348.02,335,High,Down
C470,Q2,497.57,84.13,4.12,2.46,14.0,41.18,353.75,849,Low,Stable
C275,Q3,4741.89,492.2,2.31,1.0,6.12,8.55,179.92,371,High,Stable
C290,Q2,1329.86,194.86,3.06,1.13,13.15,26.51,110.23,466,High,Up
C334,Q2,1719.2,709.16,4.49,4.19,12.06,20.32,457.58,520,High,Down
C381,Q1,2041.19,138.01,4.34,4.49,-1.62,36.79,213.64,375,High,Down
C452,Q3,303.56,664.29,4.46,1.56,-1.43,33.75,327.03,510,High,Up
C496,Q4,2507.75,67.54,1.42,1.01,13.88,31.46,17.15,527,High,Stable
C373,Q2,660.43,940.66,0.27,0.74,13.03,22.3,207.33,752,Low,Down
C052,Q2,2034.8,1081.69,1.38,3.24,4.45,12.58,408.72,786,Low,Up
C494,Q4,1786.01,-12.33,1.47,3.72,-3.06,45.83,194.09,773,Low,Down
C027,Q3,3875.56,595.26,4.56,2.18,-4.7,53.39,301.78,789,Low,Up
C157,Q2,4025.69,-79.52,3.28,3.56,2.2,56.93,105.32,675,Low,Down
C239,Q2,809.39,816.91,0.5,3.71,-4.77,8.22,208.55,530,High,Up
C156,Q2,1864.43,249.49,0.76,4.71,0.75,45.69,463.86,524,High,Up
C291,Q3,1898.1,696.96,0.86,0.79,5.49,44.96,283.44,774,Low,Down
C136,Q3,799.48,679.68,3.19,1.37,-1.96,57.09,451.01,379,High,Down
C144,Q4,4002.34,1371.4,3.7,0.81,-2.39,18.91,451.06,509,High,Down
C106,Q3,3550.78,733.44,4.31,4.41,17.41,45.82,472.1,596,Medium,Stable
C420,Q3,992.39,791.1,4.71,4.07,9.64,8.0,447.75,471,High,Stable
C158,Q1,1865.27,482.81,1.09,3.09,18.36,39.72,2.14,388,High,Stable
C146,Q4,573.73,1413.44,1.62,0.88,3.65,24.3,467.04,525,High,Down
C002,Q2,3159.62,1121.22,1.28,1.73,11.93,47.29,69.16,442,High,Up
C433,Q3,650.79,285.19,1.86,1.84,0.12,52.48,20.44,353,High,Up
C077,Q2,4930.37,1235.16,4.58,3.02,10.46,25.07,28.17,495,High,Down
C132,Q2,3914.38,535.07,2.92,1.66,-1.76,33.91,174.78,788,Low,Stable
C090,Q1,1981.68,1208.73,3.72,0.83,-4.95,11.46,310.59,597,Medium,Stable
C345,Q3,2913.89,1198.91,2.5,3.79,18.29,27.93,201.45,729,Low,Down
C350,Q4,4561.14,121.08,0.24,1.85,8.87,24.84,13.26,836,Low,Down
C459,Q3,2792.79,991.94,0.41,2.54,18.17,15.07,238.5,799,Low,Down
C263,Q2,913.77,294.09,2.74,1.07,3.35,54.2,221.34,505,High,Stable
C351,Q4,1924.58,305.74,3.62,4.11,3.19,13.14,378.55,436,High,Stable
C108,Q3,4223.57,303.79,1.16,3.04,5.02,39.97,140.17,707,Low,Stable
C074,Q2,3238.85,1033.47,3.64,4.56,12.65,53.96,109.16,578,High,Down
C039,Q2,3271.09,190.7,4.07,2.73,9.15,55.16,128.34,744,Low,Up
C397,Q1,4340.77,-198.46,2.12,4.74,18.13,48.63,152.22,570,High,Up
C159,Q1,4475.17,1015.9,3.76,4.51,-4.36,14.69,299.78,740,Low,Up
C071,Q1,4602.97,91.01,2.08,3.09,12.7,49.96,236.03,527,High,Up
C447,Q2,519.5,-22.38,3.42,4.7,3.26,20.21,168.78,426,High,Stable
C312,Q3,2743.42,203.78,3.84,1.95,-0.49,55.73,187.47,569,High,Up
C241,Q1,3715.52,445.83,4.96,2.15,7.76,44.0,185.78,786,Low,Up
C426,Q3,3796.79,609.04,1.79,0.7,7.63,48.19,486.22,847,Low,Down
C445,Q1,3053.25,-124.23,2.11,3.15,-1.57,9.68,116.88,454,High,Down
C298,Q4,875.6,1449.97,0.91,3.75,0.05,37.05,409.12,318,High,Stable
C440,Q4,3997.23,1017.31,1.1,3.98,5.2,50.16,354.25,724,Low,Up
C036,Q1,3614.55,349.43,3.5,1.17,5.22,52.39,3.28,357,High,Stable
C084,Q2,476.37,341.79,4.59,2.5,2.94,6.57,496.59,722,Low,Up
C452,Q1,2345.86,562.52,2.03,1.3,-1.29,56.65,378.34,847,Low,Stable
C374,Q1,911.19,864.62,0.98,3.48,-4.89,7.38,341.38,401,High,Down
C263,Q2,1720.51,48.83,1.5,1.21,19.26,38.8,202.96,375,High,Down
C310,Q4,139.5,121.18,2.33,4.57,18.59,43.14,277.82,365,High,Up
C385,Q3,2031.63,1261.04,1.52,1.54,7.09,10.9,127.01,450,High,Down
C172,Q1,2771.89,235.63,1.24,1.81,19.88,7.64,18.22,736,Low,Stable
C376,Q2,3116.93,446.33,3.71,4.33,11.84,48.17,418.09,367,High,Up
C173,Q1,3334.28,1281.16,0.14,2.56,-3.28,26.16,448.29,534,High,Up
C362,Q2,4189.64,927.35,2.74,0.61,-2.06,10.89,81.65,397,High,Stable
C047,Q3,1116.54,380.91,3.99,2.73,17.9,46.95,393.63,308,High,Down
C379,Q3,646.39,962.29,1.4,0.88,10.75,51.7,370.71,803,Low,Stable
C141,Q4,4265.11,-166.54,3.06,4.93,16.08,37.31,89.6,789,Low,Stable
C375,Q2,825.23,1050.59,3.38,3.15,17.46,13.87,211.2,726,Low,Up
C406,Q2,4875.06,627.93,3.31,1.65,6.2,5.84,211.67,526,High,Up
C118,Q4,4220.56,1182.41,2.28,3.04,-3.79,43.54,380.1,316,High,Stable
C277,Q4,2529.34,1422.88,1.8,0.85,-0.29,35.26,418.91,527,High,Down
C214,Q2,4908.04,1373.84,4.2,4.1,-3.34,40.79,47.84,537,High,Up
C220,Q4,532.01,1345.75,3.82,4.66,-0.28,49.73,281.7,680,Low,Down
C393,Q3,1550.18,670.69,1.67,4.43,5.26,28.88,380.99,686,Low,Up
C026,Q1,3209.21,412.24,0.6,2.04,-2.05,11.85,393.2,553,High,Stable
C009,Q3,1782.53,590.56,0.45,1.97,-0.83,56.7,74.42,607,Medium,Up
C271,Q4,4645.44,972.82,0.56,0.66,6.15,34.99,262.99,613,Medium,Up
C010,Q2,374.85,1302.8,2.96,3.43,3.5,38.84,428.85,600,Medium,Up
C472,Q2,2769.59,151.88,0.35,2.91,6.69,56.34,159.6,417,High,Up
C378,Q3,2974.79,1360.93,1.75,2.57,5.73,56.24,212.85,349,High,Down
C121,Q2,3281.0,1185.81,3.79,4.58,11.11,36.47,402.28,480,High,Down
C125,Q4,1315.55,1464.06,1.54,1.26,18.43,21.37,45.12,842,Low,Stable
C170,Q3,1854.6,1296.43,3.84,0.54,-2.3,59.84,429.82,626,Medium,Down
C072,Q2,4226.22,275.89,3.75,0.83,-2.52,42.44,155.92,802,Low,Up
C152,Q1,1014.97,-19.87,1.3,1.51,16.32,27.46,1.22,795,Low,Down
C208,Q1,4143.0,-9.19,3.67,0.65,7.66,35.79,117.46,545,High,Stable
C049,Q4,2835.14,295.08,3.76,2.76,14.16,27.87,45.21,842,Low,Up
C154,Q2,3822.83,844.11,2.05,1.91,0.39,53.86,46.65,401,High,Up
C347,Q4,3582.36,1167.34,1.13,1.31,15.72,31.54,346.57,529,High,Down
C293,Q3,1077.18,1328.73,2.65,3.88,18.1,50.29,107.38,687,Low,Up
C068,Q1,2865.62,860.38,4.61,1.42,10.89,51.21,467.4,510,High,Up
C050,Q3,4345.23,-190.43,3.23,3.59,-2.35,50.34,258.46,729,Low,Stable
C152,Q2,2188.98,116.74,0.95,2.07,17.38,44.72,230.32,638,Medium,Stable
C019,Q4,4834.62,-30.47,3.45,2.8,14.81,52.02,217.42,483,High,Down
C100,Q4,2288.46,417.65,2.19,4.7,13.77,26.3,346.45,355,High,Stable
C060,Q4,756.79,652.3,3.0,0.67,-4.08,11.31,226.41,581,Medium,Up
C167,Q3,1977.7,-126.22,3.7,2.75,14.97,51.33,64.74,427,High,Down
C202,Q1,4760.93,392.41,2.62,4.34,-1.55,32.4,440.15,807,Low,Down
C345,Q3,1632.62,104.61,4.09,3.15,0.56,12.01,214.48,515,High,Down
C146,Q3,4347.09,900.02,3.64,1.75,9.43,11.34,37.47,389,High,Up
C403,Q2,4412.19,589.26,3.11,2.29,1.62,13.76,264.92,613,Medium,Stable
C164,Q2,1783.42,642.04,0.84,3.56,11.53,46.3,323.85,532,High,Stable
C458,Q2,462.13,527.08,4.2,4.51,10.2,44.1,138.15,546,High,Down
C481,Q1,3636.56,1425.23,4.69,0.68,-2.3,16.21,400.27,741,Low,Up
C439,Q1,1591.99,165.05,0.77,0.82,11.4,51.58,335.05,434,High,Up
C242,Q2,3925.47,678.33,2.49,1.96,18.1,20.47,325.35,301,High,Up
C069,Q2,2241.14,1051.23,1.37,1.55,-0.97,48.61,210.7,460,High,Up
C175,Q1,2452.07,746.64,3.8,1.69,9.93,31.88,480.98,439,High,Stable
C049,Q4,3900.65,1379.34,3.64,1.5,3.55,45.24,137.46,603,Medium,Stable
C483,Q1,1942.7,442.55,0.79,1.38,6.49,25.98,289.06,759,Low,Down
C108,Q1,2243.48,588.25,4.4,1.09,2.18,24.09,154.87,424,High,Stable
C226,Q1,1912.14,-49.51,0.99,4.7,3.85,51.27,372.53,646,Medium,Up
C161,Q2,1868.34,835.3,4.01,1.15,-4.28,6.94,24.37,623,Medium,Stable
C119,Q4,2653.44,289.96,2.34,1.42,19.54,58.61,23.42,706,Low,Up
C149,Q1,4053.56,72.53,1.71,1.61,10.62,40.65,405.53,768,Low,Up
C465,Q2,1840.75,725.7,0.88,4.7,7.52,28.79,217.42,463,High,Up
C150,Q3,2645.06,704.93,0.92,3.9,4.59,39.54,170.92,539,High,Stable
C432,Q3,3370.1,-71.02,3.34,4.05,8.48,11.75,303.96,512,High,Down
C293,Q1,1383.73,986.97,2.8,0.97,4.5,33.27,351.1,448,High,Up
C143,Q3,1423.74,860.41,0.7,4.26,4.0,59.18,101.0,402,High,Down
C419,Q4,4670.39,121.33,0.65,2.34,6.6,17.94,93.12,482,High,Up
C476,Q3,3631.5,598.04,0.45,1.68,1.9,44.73,479.1,804,Low,Up
C455,Q3,2907.07,1024.55,3.74,3.09,-0.5,28.92,295.04,824,Low,Stable
C160,Q4,3256.21,700.04,3.59,4.2,8.92,40.89,195.36,679,Low,Up
C011,Q1,195.03,472.33,0.39,4.0,16.07,16.27,400.82,323,High,Stable
C138,Q1,3109.61,347.98,2.85,4.5,-1.18,30.88,262.82,432,High,Down
C457,Q4,2572.07,837.67,0.51,4.68,-4.18,58.91,121.21,349,High,Up
C078,Q4,2751.46,1396.48,4.53,1.57,1.17,15.74,103.76,325,High,Up
C077,Q4,1829.15,941.97,4.54,2.41,19.49,40.0,198.73,310,High,Down
C441,Q3,453.3,-72.93,3.52,0.57,15.72,36.66,430.02,401,High,Up
C254,Q4,1007.03,583.16,4.64,4.46,9.9,36.08,31.19,310,High,Down
C409,Q2,4756.19,1314.4,4.08,1.2,18.23,38.83,109.65,411,High,Stable
C258,Q3,2073.06,-39.41,4.16,4.38,6.13,32.62,446.63,466,High,Stable
C320,Q1,2360.08,1481.09,2.89,1.98,19.58,5.93,61.31,706,Low,Down
C291,Q1,310.91,1413.42,1.6,2.16,2.41,54.51,315.0,344,High,Stable
C263,Q1,235.95,-66.93,1.17,0.68,1.01,50.48,107.15,658,Medium,Up
C085,Q3,3600.05,1386.8,1.7,1.97,10.95,14.58,303.13,584,Medium,Up
C146,Q2,2713.57,417.33,3.18,4.5,4.45,27.73,191.86,699,Low,Stable
C323,Q4,2568.09,1236.01,0.95,0.61,10.66,47.38,51.29,750,Low,Up
C042,Q4,1253.47,511.25,1.37,2.33,2.62,58.9,291.45,743,Low,Down
C374,Q1,3736.52,549.45,2.39,0.64,10.45,57.31,341.68,687,Low,Stable
C125,Q1,882.77,878.21,1.24,2.17,1.89,54.46,340.3,655,Medium,Up
C167,Q3,990.18,1116.61,2.98,1.28,-3.73,13.71,318.7,724,Low,Up
C425,Q2,2330.53,-142.56,4.62,1.63,17.8,55.3,250.36,305,High,Down
C241,Q4,1467.09,808.37,3.77,4.45,17.08,53.31,259.98,740,Low,Stable
C459,Q3,1274.94,117.45,3.37,2.46,19.27,25.73,318.0,655,Medium,Up
C487,Q4,3243.93,388.11,2.96,1.73,12.91,26.7,345.28,567,High,Down
C280,Q1,3272.31,391.55,2.49,3.15,12.07,30.29,327.61,516,High,Down
C188,Q4,4131.36,597.4,1.01,1.14,8.98,41.09,293.68,363,High,Up
C302,Q2,2117.66,368.03,4.48,1.67,-1.85,19.35,78.34,741,Low,Up
C019,Q2,411.77,-17.49,1.32,2.96,-0.27,6.26,105.7,840,Low,Up
C068,Q1,1404.65,47.57,0.55,1.57,2.24,12.77,130.48,574,High,Stable
C218,Q2,4901.03,-143.16,3.78,3.56,17.25,29.21,459.87,769,Low,Down
C102,Q2,3001.48,599.42,0.96,2.71,-0.68,20.51,379.82,515,High,Stable
C042,Q3,3563.2,1422.56,1.92,3.97,18.07,47.05,276.66,493,High,Up
C288,Q4,86.42,-3.35,0.24,4.77,8.07,10.87,126.4,312,High,Stable
C167,Q1,2615.12,1408.65,0.77,1.02,12.89,55.46,55.89,521,High,Down
C109,Q1,235.77,1046.71,0.95,2.01,-2.24,54.24,449.43,695,Low,Up
C494,Q1,2867.69,883.75,0.37,1.94,1.73,54.98,446.39,569,High,Up
C036,Q1,4607.82,896.97,3.32,1.18,18.96,45.68,55.79,597,Medium,Down
C232,Q1,4843.67,1205.44,4.2,4.15,1.65,10.88,398.71,731,Low,Stable
